Logging to ./baseline_seed_data/bipedalwalker/
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.00764    |
|    std                  | 0.363       |
|    value_loss           | 4.71        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 896         |
|    ep_rew_mean          | 186         |
| time/                   |             |
|    fps                  | 481         |
|    iterations           | 443         |
|    time_elapsed         | 1885        |
|    total_timesteps      | 907264      |
| train/                  |             |
|    approx_kl            | 0.015365233 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.46       |
|    explained_variance   | 0.925       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.36        |
|    n_updates            | 4420        |
|    policy_gradient_loss | -0.00707    |
|    std                  | 0.363       |
|    value_loss           | 17.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 894         |
|    ep_rew_mean          | 186         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 444         |
|    time_elapsed         | 1890        |
|    total_timesteps      | 909312      |
| train/                  |             |
|    approx_kl            | 0.022990953 |
|    clip_fraction        | 0.26        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.46       |
|    explained_variance   | 0.221       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.52        |
|    n_updates            | 4430        |
|    policy_gradient_loss | -0.00591    |
|    std                  | 0.364       |
|    value_loss           | 16.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 888         |
|    ep_rew_mean          | 185         |
| time/                   |             |
|    fps                  | 481         |
|    iterations           | 445         |
|    time_elapsed         | 1894        |
|    total_timesteps      | 911360      |
| train/                  |             |
|    approx_kl            | 0.022336505 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.46       |
|    explained_variance   | 0.894       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.32        |
|    n_updates            | 4440        |
|    policy_gradient_loss | -0.0109     |
|    std                  | 0.362       |
|    value_loss           | 20.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 879         |
|    ep_rew_mean          | 182         |
| time/                   |             |
|    fps                  | 481         |
|    iterations           | 446         |
|    time_elapsed         | 1897        |
|    total_timesteps      | 913408      |
| train/                  |             |
|    approx_kl            | 0.014942158 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.46       |
|    explained_variance   | 0.913       |
|    learning_rate        | 0.0003      |
|    loss                 | 27.8        |
